Model,Batch,Defect,Level,Run,Passed,Has_Scores,Total_Score,Minimal,Line_Deviation,Jaccard,Levenshtein,Expected_N,Actual_N,Spurious_N,Missed_N,Factor_CODE,Factor_ERROR,Factor_TEST,Factor_DOCSTRING,Factor_SLICE_BLOCK,Factor_SLICE_BACKWARD,Factor_SLICE_FORWARD,Factor_SLICE_UNION,SLICE_BLOCK_Expected_Coverage,SLICE_BLOCK_Actual_Coverage,SLICE_BLOCK_OutOfSlice_Actual_N,SLICE_BACKWARD_Expected_Coverage,SLICE_BACKWARD_Actual_Coverage,SLICE_BACKWARD_OutOfSlice_Actual_N,SLICE_FORWARD_Expected_Coverage,SLICE_FORWARD_Actual_Coverage,SLICE_FORWARD_OutOfSlice_Actual_N,SLICE_UNION_Expected_Coverage,SLICE_UNION_Actual_Coverage,SLICE_UNION_OutOfSlice_Actual_N,Baseline_Volume,Baseline_Effort,Delta_Volume,Delta_Effort,Quartile
deepseek_v3_2,isolated,defect7_py,SLICE_FORWARD,3,True,True,1,True,0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,,,,,,,0.0,0.0,1.0,,,,15.509775004326936,15.509775004326936,0.0,0.0,Q2
deepseek_v3_2,isolated,defect7_py,SLICE_UNION,3,True,True,2,True,0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,1.0,1.0,0.0,15.509775004326936,15.509775004326936,0.0,0.0,Q4
deepseek_v3_2,isolated,defect7_py,BASELINE,3,True,True,2,True,0,1.0,0.0,1,2,1,0,1,1,1,1,1,1,1,1,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,2.0,1.0,0.5,1.0,15.509775004326936,15.509775004326936,0.0,0.0,Q4
deepseek_v3_2,isolated,defect8_py,CODE,3,False,True,2,False,27,0.5517241379310345,0.368421,1,13,12,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,318.01554705058794,1709.3335653969102,70.23130738948282,231.90070680344363,Q4
deepseek_v3_2,isolated,defect8_py,ERROR,3,False,True,1,False,41,0.14634146341463414,0.684211,1,19,18,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,318.01554705058794,1709.3335653969102,-14.665645642008258,161.32415995599786,Q2
deepseek_v3_2,isolated,defect8_py,TEST,3,True,True,4,False,36,0.7,0.21875,1,14,13,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,318.01554705058794,1709.3335653969102,19.95885894642845,18.091176365617912,Q4
deepseek_v3_2,isolated,defect8_py,DOCSTRING,3,False,True,1,False,4,0.875,0.071429,1,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,318.01554705058794,1709.3335653969102,0.0,0.0,Q2
deepseek_v3_2,isolated,defect8_py,SLICE_BLOCK,3,False,True,1,False,6,0.8,0.107143,1,1,1,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,,,,,,,,,,318.01554705058794,1709.3335653969102,25.80837508092276,95.74202579352097,Q2
deepseek_v3_2,isolated,defect8_py,SLICE_BACKWARD,3,False,True,1,False,18,0.84,0.193548,1,6,5,0,0,0,0,0,0,1,0,0,,,,1.0,0.6666666666666666,2.0,,,,,,,318.01554705058794,1709.3335653969102,115.38743489611647,992.6631501770752,Q2
deepseek_v3_2,isolated,defect8_py,SLICE_FORWARD,3,False,True,1,False,4,0.875,0.071429,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,0.0,1.0,0.0,,,,318.01554705058794,1709.3335653969102,0.0,0.0,Q2
deepseek_v3_2,isolated,defect8_py,SLICE_UNION,3,False,True,2,False,25,0.875,0.090909,1,12,11,0,0,0,0,0,0,0,0,1,,,,,,,,,,1.0,0.6666666666666666,4.0,318.01554705058794,1709.3335653969102,0.0,0.0,Q4
deepseek_v3_2,isolated,defect8_py,BASELINE,3,False,True,4,False,37,0.47368421052631576,0.333333,1,10,9,0,1,1,1,1,1,1,1,1,0.0,0.2,8.0,1.0,0.4,6.0,0.0,0.4,6.0,1.0,0.8,2.0,318.01554705058794,1709.3335653969102,49.339378890463024,641.737960625816,Q4
deepseek_v3_2,isolated,defect9_py,CODE,3,True,True,6,False,2,0.9512195121951219,0.018519,2,2,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,753.1372703609895,6532.017479477044,95.94762913117609,794.9996273475917,Q4
deepseek_v3_2,isolated,defect9_py,ERROR,3,True,True,2,False,6,0.9047619047619048,0.055556,2,4,2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,753.1372703609895,6532.017479477044,65.78477035080971,545.8087295320775,Q4
deepseek_v3_2,isolated,defect9_py,TEST,3,True,True,1,False,2,0.9512195121951219,0.018519,2,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,753.1372703609895,6532.017479477044,20.862729639010468,214.92591674937103,Q2
deepseek_v3_2,isolated,defect9_py,DOCSTRING,3,False,True,1,False,59,0.22033898305084745,0.678161,2,48,46,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,753.1372703609895,6532.017479477044,-377.87371282176986,-4304.64668634103,Q2
deepseek_v3_2,isolated,defect9_py,SLICE_BLOCK,3,True,True,1,False,2,0.9512195121951219,0.018519,2,2,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0,,,,,,,,,,753.1372703609895,6532.017479477044,65.78477035080971,545.8087295320775,Q2
deepseek_v3_2,isolated,defect9_py,SLICE_BACKWARD,3,False,True,2,False,2,0.975,0.018868,2,1,0,1,0,0,0,0,0,1,0,0,,,,0.5,0.0,1.0,,,,,,,753.1372703609895,6532.017479477044,0.0,0.0,Q4
deepseek_v3_2,isolated,defect9_py,SLICE_FORWARD,3,True,True,2,False,2,0.9512195121951219,0.018519,2,1,0,1,0,0,0,0,0,0,1,0,,,,,,,0.5,0.0,1.0,,,,753.1372703609895,6532.017479477044,65.78477035080971,545.8087295320775,Q4
deepseek_v3_2,isolated,defect9_py,SLICE_UNION,3,False,True,2,False,2,0.975,0.018868,2,0,0,2,0,0,0,0,0,0,0,1,,,,,,,,,,1.0,1.0,0.0,753.1372703609895,6532.017479477044,0.0,0.0,Q4
deepseek_v3_2,isolated,defect9_py,BASELINE,3,True,True,6,False,2,0.9512195121951219,0.018519,2,2,0,0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.0,753.1372703609895,6532.017479477044,65.78477035080971,545.8087295320775,Q4
deepseek_v3_2,isolated,defect10_py,CODE,3,False,True,2,False,96,0.14705882352941177,0.783333,89,3,0,86,1,0,0,0,0,0,0,0,,,,,,,,,,,,,1128.4933005134633,10019.408375273106,89.29097735270011,932.4218533746208,Q4
deepseek_v3_2,isolated,defect10_py,ERROR,3,True,True,5,False,96,0.14705882352941177,0.783333,89,2,0,87,0,1,0,0,0,0,0,0,,,,,,,,,,,,,1128.4933005134633,10019.408375273106,31.763875991677196,261.75938320299974,Q4
deepseek_v3_2,isolated,defect10_py,TEST,3,True,True,1,False,96,0.14705882352941177,0.783333,89,2,0,87,0,0,1,0,0,0,0,0,,,,,,,,,,,,,1128.4933005134633,10019.408375273106,31.763875991677196,261.75938320299974,Q2
deepseek_v3_2,isolated,defect10_py,DOCSTRING,3,False,True,1,False,96,0.14705882352941177,0.783333,89,0,0,89,0,0,0,1,0,0,0,0,,,,,,,,,,,,,1128.4933005134633,10019.408375273106,0.0,0.0,Q2
deepseek_v3_2,isolated,defect10_py,SLICE_BLOCK,3,False,True,2,False,22,0.0,1.0,89,102,13,0,0,0,0,0,1,0,0,0,0.0,0.0,102.0,,,,,,,,,,1128.4933005134633,10019.408375273106,,,Q4
deepseek_v3_2,isolated,defect10_py,SLICE_BACKWARD,3,False,True,1,False,96,0.14705882352941177,0.783333,89,1,0,88,0,0,0,0,0,1,0,0,,,,0.0,0.0,1.0,,,,,,,1128.4933005134633,10019.408375273106,0.0,0.0,Q2
deepseek_v3_2,isolated,defect10_py,SLICE_FORWARD,3,True,True,1,False,96,0.14705882352941177,0.783333,89,1,0,88,0,0,0,0,0,0,1,0,,,,,,,0.0,0.0,1.0,,,,1128.4933005134633,10019.408375273106,31.763875991677196,261.75938320299974,Q2
deepseek_v3_2,isolated,defect10_py,SLICE_UNION,3,True,True,1,False,96,0.14705882352941177,0.783333,89,2,0,87,0,0,0,0,0,0,0,1,,,,,,,,,,0.0,0.0,2.0,1128.4933005134633,10019.408375273106,31.763875991677196,261.75938320299974,Q2
deepseek_v3_2,isolated,defect10_py,BASELINE,3,True,True,6,False,96,0.14705882352941177,0.783333,89,1,0,88,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1128.4933005134633,10019.408375273106,31.763875991677196,261.75938320299974,Q4
deepseek_v3_2,isolated,defect11_py,CODE,3,False,True,0,False,23,0.08,0.851852,9,1,1,9,1,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,Q1
deepseek_v3_2,isolated,defect11_py,ERROR,3,False,True,4,False,23,0.08,0.851852,9,1,1,9,0,1,0,0,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,Q4
deepseek_v3_2,isolated,defect11_py,TEST,3,False,True,4,False,25,0.07407407407407407,0.862069,9,1,1,9,0,0,1,0,0,0,0,0,,,,,,,,,,,,,0.0,0.0,4.754887502163469,2.3774437510817346,Q4
deepseek_v3_2,isolated,defect11_py,DOCSTRING,3,False,True,0,False,23,0.08,0.851852,9,1,1,9,0,0,0,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,Q1
deepseek_v3_2,isolated,defect11_py,SLICE_BLOCK,3,False,True,2,False,25,0.07407407407407407,0.862069,9,1,1,9,0,0,0,0,1,0,0,0,0.0,0.0,1.0,,,,,,,,,,0.0,0.0,4.754887502163469,2.3774437510817346,Q4
deepseek_v3_2,isolated,defect11_py,SLICE_BACKWARD,3,False,True,1,False,24,0.0,1.0,9,11,2,0,0,0,0,0,0,1,0,0,,,,0.0,0.0,11.0,,,,,,,0.0,0.0,0.0,0.0,Q2
deepseek_v3_2,isolated,defect11_py,SLICE_FORWARD,3,False,True,2,False,23,0.08,0.851852,9,1,1,9,0,0,0,0,0,0,1,0,,,,,,,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,Q4
deepseek_v3_2,isolated,defect11_py,SLICE_UNION,3,False,True,1,False,23,0.08,0.851852,9,1,1,9,0,0,0,0,0,0,0,1,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q2
deepseek_v3_2,isolated,defect11_py,BASELINE,3,False,True,4,False,27,0.06896551724137931,0.870968,9,1,1,9,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,24.0,Q4
deepseek_v3_2,isolated,defect12_py,CODE,3,True,True,6,False,9,0.76,0.155556,1,2,2,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,192.29419688230416,999.9298237879816,45.50722601626586,507.94738050067815,Q4
deepseek_v3_2,isolated,defect12_py,ERROR,3,False,True,1,False,4,0.9090909090909091,0.095238,1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,192.29419688230416,999.9298237879816,16.598985908181476,114.16715109460836,Q2
deepseek_v3_2,isolated,defect12_py,TEST,3,True,True,0,False,2,0.9090909090909091,0.047619,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,192.29419688230416,999.9298237879816,18.70209872886215,266.0479498790163,Q1
deepseek_v3_2,isolated,defect12_py,DOCSTRING,3,True,True,1,False,6,0.782608695652174,0.142857,1,3,3,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,192.29419688230416,999.9298237879816,-20.471517860639352,-198.09065502021255,Q2
deepseek_v3_2,isolated,defect12_py,SLICE_BLOCK,3,False,True,1,False,2,0.9047619047619048,0.05,1,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,,,,,,,,,,192.29419688230416,999.9298237879816,0.0,0.0,Q2
deepseek_v3_2,isolated,defect12_py,SLICE_BACKWARD,3,False,True,1,False,2,0.9047619047619048,0.05,1,0,0,1,0,0,0,0,0,1,0,0,,,,0.0,1.0,0.0,,,,,,,192.29419688230416,999.9298237879816,0.0,0.0,Q2
deepseek_v3_2,isolated,defect12_py,SLICE_FORWARD,3,False,True,1,False,8,0.7391304347826086,0.190476,1,2,2,1,0,0,0,0,0,0,1,0,,,,,,,0.0,0.0,2.0,,,,192.29419688230416,999.9298237879816,0.0,0.0,Q2
deepseek_v3_2,isolated,defect12_py,SLICE_UNION,3,False,True,2,False,2,0.9047619047619048,0.05,1,1,1,1,0,0,0,0,0,0,0,1,,,,,,,,,,0.0,0.0,1.0,192.29419688230416,999.9298237879816,0.0,0.0,Q4
deepseek_v3_2,isolated,defect12_py,BASELINE,3,True,True,5,False,16,0.7307692307692307,0.25,1,6,6,1,1,1,1,1,1,1,1,1,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,192.29419688230416,999.9298237879816,60.369814947426505,450.14189627829853,Q4
deepseek_v3_2,two_way,defect1_py,CODE_ERROR,1,False,True,0,False,16,0.4,0.444444,3,5,4,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q1
deepseek_v3_2,two_way,defect1_py,CODE_TEST,1,False,True,0,False,20,0.0,1.0,3,19,16,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,185.4660401983375,1609.5802774355725,-185.4660401983375,-1609.5802774355725,Q1
deepseek_v3_2,two_way,defect1_py,CODE_DOCSTRING,1,False,True,1,False,16,0.4,0.444444,3,6,5,2,1,0,0,1,0,0,0,0,,,,,,,,,,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q1
deepseek_v3_2,two_way,defect1_py,CODE_SLICE_BLOCK,1,False,True,1,False,15,0.4166666666666667,0.428571,3,7,6,2,1,0,0,0,1,0,0,0,0.3333333333333333,0.0,7.0,,,,,,,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q1
deepseek_v3_2,two_way,defect1_py,CODE_SLICE_BACKWARD,1,False,True,1,False,20,0.24,0.625,3,14,11,0,1,0,0,0,0,1,0,0,,,,0.3333333333333333,0.14285714285714285,12.0,,,,,,,185.4660401983375,1609.5802774355725,-66.52406982191715,-1248.5064387928676,Q1
deepseek_v3_2,two_way,defect1_py,CODE_SLICE_FORWARD,1,False,True,1,False,114,0.08695652173913043,0.959596,3,17,14,0,1,0,0,0,0,0,1,0,,,,,,,0.3333333333333333,0.29411764705882354,12.0,,,,185.4660401983375,1609.5802774355725,748.0967665886403,924.3759124147962,Q1
deepseek_v3_2,two_way,defect1_py,CODE_SLICE_UNION,1,False,True,1,False,15,0.4166666666666667,0.428571,3,7,6,2,1,0,0,0,0,0,0,1,,,,,,,,,,0.6666666666666666,0.42857142857142855,4.0,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q1
deepseek_v3_2,two_way,defect1_py,ERROR_TEST,1,False,True,4,False,15,0.4583333333333333,0.351351,3,10,7,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,185.4660401983375,1609.5802774355725,44.855505990576006,341.3787020469895,Q4
deepseek_v3_2,two_way,defect1_py,ERROR_DOCSTRING,1,False,True,0,False,15,0.4166666666666667,0.428571,3,7,6,2,0,1,0,1,0,0,0,0,,,,,,,,,,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q1
deepseek_v3_2,two_way,defect1_py,ERROR_SLICE_BLOCK,1,False,True,0,False,25,0.04,0.925926,3,18,15,0,0,1,0,0,1,0,0,0,0.3333333333333333,0.1111111111111111,16.0,,,,,,,,,,185.4660401983375,1609.5802774355725,-62.27614230847357,-1069.4399559184762,Q1
deepseek_v3_2,two_way,defect1_py,ERROR_SLICE_BACKWARD,1,False,True,1,False,15,0.4166666666666667,0.428571,3,7,6,2,0,1,0,0,0,1,0,0,,,,0.3333333333333333,0.0,7.0,,,,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q1
deepseek_v3_2,two_way,defect1_py,ERROR_SLICE_FORWARD,1,False,True,2,False,15,0.4166666666666667,0.428571,3,7,6,2,0,1,0,0,0,0,1,0,,,,,,,0.3333333333333333,0.42857142857142855,4.0,,,,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q2
deepseek_v3_2,two_way,defect1_py,ERROR_SLICE_UNION,1,False,True,0,False,16,0.48,0.4,3,9,6,0,0,1,0,0,0,0,0,1,,,,,,,,,,0.6666666666666666,0.4444444444444444,5.0,185.4660401983375,1609.5802774355725,138.38873911182472,922.3752698984238,Q1
deepseek_v3_2,two_way,defect1_py,TEST_DOCSTRING,1,False,True,1,False,17,0.4074074074074074,0.435897,3,5,4,2,0,0,1,1,0,0,0,0,,,,,,,,,,,,,185.4660401983375,1609.5802774355725,0.0,0.0,Q1
deepseek_v3_2,two_way,defect1_py,TEST_SLICE_BLOCK,1,False,True,4,False,15,0.46153846153846156,0.384615,3,1,0,2,0,0,1,0,1,0,0,0,0.3333333333333333,1.0,0.0,,,,,,,,,,185.4660401983375,1609.5802774355725,11.687347332672203,46.50817782490958,Q4
deepseek_v3_2,two_way,defect1_py,TEST_SLICE_BACKWARD,1,False,True,0,False,17,0.4074074074074074,0.435897,3,6,5,2,0,0,1,0,0,1,0,0,,,,0.3333333333333333,0.0,6.0,,,,,,,185.4660401983375,1609.5802774355725,0.0,0.0,Q1
deepseek_v3_2,two_way,defect1_py,TEST_SLICE_FORWARD,1,False,True,2,False,150,0.007751937984496124,0.986842,3,19,16,0,0,0,1,0,0,0,1,0,,,,,,,0.3333333333333333,0.2631578947368421,14.0,,,,185.4660401983375,1609.5802774355725,,,Q2
deepseek_v3_2,two_way,defect1_py,TEST_SLICE_UNION,1,False,True,0,False,13,0.4782608695652174,0.371429,3,8,6,1,0,0,1,0,0,0,0,1,,,,,,,,,,0.6666666666666666,0.5,4.0,185.4660401983375,1609.5802774355725,-18.094247824228063,-538.4008062412715,Q1
deepseek_v3_2,two_way,defect1_py,DOCSTRING_SLICE_BLOCK,1,False,True,4,False,23,0.3548387096774194,0.466667,3,3,2,2,0,0,0,1,1,0,0,0,0.3333333333333333,0.6666666666666666,1.0,,,,,,,,,,185.4660401983375,1609.5802774355725,149.73464846546497,1784.326695285428,Q4
deepseek_v3_2,two_way,defect1_py,DOCSTRING_SLICE_BACKWARD,1,False,True,0,False,17,0.4074074074074074,0.435897,3,2,1,2,0,0,0,1,0,1,0,0,,,,0.3333333333333333,0.5,1.0,,,,,,,185.4660401983375,1609.5802774355725,0.0,316.41321693177906,Q1
deepseek_v3_2,two_way,defect1_py,DOCSTRING_SLICE_FORWARD,1,False,True,1,False,22,0.19230769230769232,0.6875,3,14,12,1,0,0,0,1,0,0,1,0,,,,,,,0.3333333333333333,0.35714285714285715,9.0,,,,185.4660401983375,1609.5802774355725,26.05757637219702,-382.743301326472,Q1
deepseek_v3_2,two_way,defect1_py,DOCSTRING_SLICE_UNION,1,False,True,1,False,24,0.14814814814814814,0.75,3,14,12,1,0,0,0,1,0,0,0,1,,,,,,,,,,0.6666666666666666,0.35714285714285715,9.0,185.4660401983375,1609.5802774355725,173.58377098781008,454.95613688477647,Q1
deepseek_v3_2,two_way,defect1_py,SLICE_BLOCK_SLICE_BACKWARD,1,False,True,2,False,15,0.46153846153846156,0.384615,3,2,1,2,0,0,0,0,1,1,0,0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,,,,,,,185.4660401983375,1609.5802774355725,11.687347332672203,46.50817782490958,Q2
deepseek_v3_2,two_way,defect1_py,SLICE_BLOCK_SLICE_FORWARD,1,False,True,1,False,17,0.4074074074074074,0.435897,3,4,3,2,0,0,0,0,1,0,1,0,0.3333333333333333,0.0,4.0,,,,0.3333333333333333,0.75,1.0,,,,185.4660401983375,1609.5802774355725,0.0,0.0,Q1
deepseek_v3_2,two_way,defect1_py,SLICE_BLOCK_SLICE_UNION,1,False,True,1,False,17,0.4074074074074074,0.435897,3,6,5,2,0,0,0,0,1,0,0,1,0.3333333333333333,0.0,6.0,,,,,,,0.6666666666666666,0.5,3.0,185.4660401983375,1609.5802774355725,0.0,0.0,Q1
deepseek_v3_2,two_way,defect1_py,SLICE_BACKWARD_SLICE_FORWARD,1,False,True,1,False,17,0.4074074074074074,0.435897,3,6,5,2,0,0,0,0,0,1,1,0,,,,0.3333333333333333,0.0,6.0,0.3333333333333333,0.5,3.0,,,,185.4660401983375,1609.5802774355725,0.0,0.0,Q1
deepseek_v3_2,two_way,defect1_py,SLICE_BACKWARD_SLICE_UNION,1,False,True,1,False,15,0.4166666666666667,0.428571,3,6,5,2,0,0,0,0,0,1,0,1,,,,0.3333333333333333,0.0,6.0,,,,0.6666666666666666,0.5,3.0,185.4660401983375,1609.5802774355725,-29.385933546032135,-583.911005148994,Q1
deepseek_v3_2,two_way,defect1_py,SLICE_FORWARD_SLICE_UNION,1,False,True,0,False,27,0.07142857142857142,0.870968,3,18,15,0,0,0,0,0,0,0,1,1,,,,,,,0.3333333333333333,0.2777777777777778,13.0,0.6666666666666666,0.3888888888888889,11.0,185.4660401983375,1609.5802774355725,39.19712233699914,-722.7520042697696,Q1
deepseek_v3_2,two_way,defect1_py,BASELINE,1,False,True,4,False,13,0.4782608695652174,0.371429,3,7,5,1,1,1,1,1,1,1,1,1,0.3333333333333333,0.14285714285714285,6.0,0.3333333333333333,0.14285714285714285,6.0,0.3333333333333333,0.42857142857142855,4.0,0.6666666666666666,0.5714285714285714,3.0,185.4660401983375,1609.5802774355725,-18.094247824228063,-538.4008062412715,Q4
deepseek_v3_2,two_way,defect2_py,CODE_ERROR,1,True,True,6,True,0,1.0,0.0,1,2,1,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
deepseek_v3_2,two_way,defect2_py,CODE_TEST,1,True,True,6,True,0,1.0,0.0,1,2,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
deepseek_v3_2,two_way,defect2_py,CODE_DOCSTRING,1,True,True,6,True,0,1.0,0.0,1,2,1,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
deepseek_v3_2,two_way,defect2_py,CODE_SLICE_BLOCK,1,True,True,6,True,0,1.0,0.0,1,2,1,0,1,0,0,0,1,0,0,0,0.0,0.0,2.0,,,,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
deepseek_v3_2,two_way,defect2_py,CODE_SLICE_BACKWARD,1,True,True,6,True,0,1.0,0.0,1,2,1,0,1,0,0,0,0,1,0,0,,,,1.0,1.0,0.0,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
deepseek_v3_2,two_way,defect2_py,CODE_SLICE_FORWARD,1,True,True,6,True,0,1.0,0.0,1,1,0,0,1,0,0,0,0,0,1,0,,,,,,,0.0,0.0,1.0,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
deepseek_v3_2,two_way,defect2_py,CODE_SLICE_UNION,1,True,True,6,True,0,1.0,0.0,1,2,1,0,1,0,0,0,0,0,0,1,,,,,,,,,,1.0,1.0,0.0,85.83671966625714,327.74020236207275,0.0,0.0,Q4
deepseek_v3_2,two_way,defect2_py,ERROR_TEST,1,True,True,1,True,0,1.0,0.0,1,2,1,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q1
deepseek_v3_2,two_way,defect2_py,ERROR_DOCSTRING,1,True,True,1,True,0,1.0,0.0,1,1,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q1
deepseek_v3_2,two_way,defect2_py,ERROR_SLICE_BLOCK,1,True,True,1,True,0,1.0,0.0,1,2,1,0,0,1,0,0,1,0,0,0,0.0,0.0,2.0,,,,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q1
deepseek_v3_2,two_way,defect2_py,ERROR_SLICE_BACKWARD,1,True,True,2,True,0,1.0,0.0,1,1,0,0,0,1,0,0,0,1,0,0,,,,1.0,1.0,0.0,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q2
deepseek_v3_2,two_way,defect2_py,ERROR_SLICE_FORWARD,1,True,True,1,False,3,0.625,0.230769,1,4,3,0,0,1,0,0,0,0,1,0,,,,,,,0.0,0.0,4.0,,,,85.83671966625714,327.74020236207275,-45.973582527608784,-259.4033958386756,Q1
deepseek_v3_2,two_way,defect2_py,ERROR_SLICE_UNION,1,True,True,4,True,0,1.0,0.0,1,2,1,0,0,1,0,0,0,0,0,1,,,,,,,,,,1.0,1.0,0.0,85.83671966625714,327.74020236207275,0.0,0.0,Q4
deepseek_v3_2,two_way,defect2_py,TEST_DOCSTRING,1,True,True,4,True,0,1.0,0.0,1,2,1,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
deepseek_v3_2,two_way,defect2_py,TEST_SLICE_BLOCK,1,True,True,5,True,0,1.0,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,1.0,,,,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
deepseek_v3_2,two_way,defect2_py,TEST_SLICE_BACKWARD,1,True,True,6,True,0,1.0,0.0,1,1,0,0,0,0,1,0,0,1,0,0,,,,1.0,1.0,0.0,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
deepseek_v3_2,two_way,defect2_py,TEST_SLICE_FORWARD,1,True,True,4,True,0,1.0,0.0,1,1,0,0,0,0,1,0,0,0,1,0,,,,,,,0.0,0.0,1.0,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q4
deepseek_v3_2,two_way,defect2_py,TEST_SLICE_UNION,1,True,True,2,False,3,0.625,0.230769,1,4,3,0,0,0,1,0,0,0,0,1,,,,,,,,,,1.0,1.0,0.0,85.83671966625714,327.74020236207275,-45.973582527608784,-259.4033958386756,Q2
deepseek_v3_2,two_way,defect2_py,DOCSTRING_SLICE_BLOCK,1,True,True,1,False,2,0.75,0.142857,1,3,2,0,0,0,0,1,1,0,0,0,0.0,0.3333333333333333,2.0,,,,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q1
deepseek_v3_2,two_way,defect2_py,DOCSTRING_SLICE_BACKWARD,1,True,True,1,False,2,0.75,0.142857,1,4,3,0,0,0,0,1,0,1,0,0,,,,1.0,0.75,1.0,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q1
deepseek_v3_2,two_way,defect2_py,DOCSTRING_SLICE_FORWARD,1,True,True,1,True,0,1.0,0.0,1,2,1,0,0,0,0,1,0,0,1,0,,,,,,,0.0,0.0,2.0,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q1
deepseek_v3_2,two_way,defect2_py,DOCSTRING_SLICE_UNION,1,True,True,2,True,0,1.0,0.0,1,2,1,0,0,0,0,1,0,0,0,1,,,,,,,,,,1.0,1.0,0.0,85.83671966625714,327.74020236207275,0.0,0.0,Q2
deepseek_v3_2,two_way,defect2_py,SLICE_BLOCK_SLICE_BACKWARD,1,True,True,1,False,2,0.75,0.142857,1,3,2,0,0,0,0,0,1,1,0,0,0.0,0.3333333333333333,2.0,1.0,1.0,0.0,,,,,,,85.83671966625714,327.74020236207275,0.0,0.0,Q1
